"Var1","Freq"
"gridlock",3.33358890848298e-06
"grieb",1.66679445424149e-06
"grief",2.50019168136224e-05
"grier",1.66679445424149e-06
"grievance",3.33358890848298e-06
"grievances",3.33358890848298e-06
"grieve",5.00038336272448e-06
"grieving",6.66717781696597e-06
"griffey",1.66679445424149e-06
"griffin",2.00015334508979e-05
"griffins",5.00038336272448e-06
"griffith",1.66679445424149e-06
"griggs",1.66679445424149e-06
"grigio",1.66679445424149e-06
"grigson",1.66679445424149e-06
"grill",4.50034502645203e-05
"grille",1.66679445424149e-06
"grilled",2.33351223593809e-05
"grilling",1.0000766725449e-05
"grim",6.66717781696597e-06
"grime",5.00038336272448e-06
"grimm",6.66717781696597e-06
"grimy",3.33358890848298e-06
"grin",1.50011500881734e-05
"grinch",1.66679445424149e-06
"grind",2.50019168136224e-05
"grinder",6.66717781696597e-06
"grindin",1.66679445424149e-06
"grinding",1.0000766725449e-05
"grindstone",1.66679445424149e-06
"griner",1.66679445424149e-06
"gringo",1.66679445424149e-06
"gringos",1.66679445424149e-06
"grinned",3.33358890848298e-06
"grinning",8.33397227120746e-06
"grins",5.00038336272448e-06
"grip",1.66679445424149e-05
"gripped",3.33358890848298e-06
"gripping",1.66679445424149e-06
"grips",3.33358890848298e-06
"gris",1.66679445424149e-06
"grisham",1.66679445424149e-06
"grisly",1.66679445424149e-06
"grist",3.33358890848298e-06
"griswold",1.66679445424149e-06
"grit",6.66717781696597e-06
"grit”",1.66679445424149e-06
"grits",5.00038336272448e-06
"gritty",6.66717781696597e-06
"grizz",1.66679445424149e-06
"grizzles",1.66679445424149e-06
"grizzlies",8.33397227120746e-06
"grizzly",3.33358890848298e-06
"groan",3.33358890848298e-06
"groaning",1.66679445424149e-06
"groban",1.66679445424149e-06
"groce",1.66679445424149e-06
"grocer",3.33358890848298e-06
"groceries",1.83347389966564e-05
"grocery",3.66694779933128e-05
"grog",3.33358890848298e-06
"groggy",1.66679445424149e-06
"grohl",1.66679445424149e-06
"groin",8.33397227120746e-06
"gromit",1.66679445424149e-06
"gronkowski",1.66679445424149e-06
"groom",8.33397227120746e-06
"groomed",1.66679445424149e-06
"grooming",3.33358890848298e-06
"grooms",3.33358890848298e-06
"groomsmen",1.66679445424149e-06
"groove",1.16675611796904e-05
"grooves",1.66679445424149e-06
"groovy",5.00038336272448e-06
"groped",1.66679445424149e-06
"grose",1.66679445424149e-06
"gross",4.66702447187618e-05
"grosse",1.66679445424149e-06
"grossed",3.33358890848298e-06
"grossest",1.66679445424149e-06
"grossing",1.66679445424149e-06
"grossman",1.66679445424149e-06
"grotesque",3.33358890848298e-06
"ground",0.000115008817342663
"ground”",3.33358890848298e-06
"groundbreaking",8.33397227120746e-06
"grounded",2.16683279051394e-05
"grounder",1.66679445424149e-06
"groundhog",3.33358890848298e-06
"grounding",1.66679445424149e-06
"groundout",3.33358890848298e-06
"grounds",2.50019168136224e-05
"groundswell",1.66679445424149e-06
"groundwater",3.33358890848298e-06
"groundwork",1.66679445424149e-06
"group",0.000386696313384026
"grouped",3.33358890848298e-06
"groupie",1.66679445424149e-06
"grouping",3.33358890848298e-06
"groupon",8.33397227120746e-06
"groups",0.000208349306780186
"group’s",1.66679445424149e-06
"grouse",1.66679445424149e-06
"grout",1.66679445424149e-06
"grove",3.66694779933128e-05
"groves",3.33358890848298e-06
"grow",9.66740783460065e-05
"grow”",1.66679445424149e-06
"grower",1.66679445424149e-06
"growers",6.66717781696597e-06
"growing",0.000130009967430836
"growled",1.66679445424149e-06
"growler",1.66679445424149e-06
"growling",6.66717781696597e-06
"grown",8.66733116205576e-05
"grownup",5.00038336272448e-06
"grownups",3.33358890848298e-06
"grows",2.00015334508979e-05
"growth",0.000133343556339319
"groza",1.66679445424149e-06
"grrrl",1.66679445424149e-06
"grrrls",1.66679445424149e-06
"grt",1.66679445424149e-06
"grub",5.00038336272448e-06
"grubby",1.66679445424149e-06
"gruden",1.66679445424149e-06
"grudge",3.33358890848298e-06
"grudges",3.33358890848298e-06
"grueling",3.33358890848298e-06
"gruesome",5.00038336272448e-06
"gruff",1.66679445424149e-06
"grumble",3.33358890848298e-06
"grumman",1.66679445424149e-06
"grumpy",6.66717781696597e-06
"grunge",3.33358890848298e-06
"grunt",1.66679445424149e-06
"grunting",1.66679445424149e-06
"gruve",1.66679445424149e-06
"gruyere",1.66679445424149e-06
"grylls",1.66679445424149e-06
"gs",3.33358890848298e-06
"gsa",1.66679445424149e-06
"gses",1.66679445424149e-06
"gspot",1.66679445424149e-06
"gt",5.00038336272448e-06
"gtfo",3.33358890848298e-06
"gtg",1.66679445424149e-06
"gtky",1.66679445424149e-06
"gtown",1.66679445424149e-06
"gts",1.66679445424149e-06
"gtx",1.66679445424149e-06
"gu",1.66679445424149e-06
"guacamole",5.00038336272448e-06
"guadagno",1.66679445424149e-06
"guadalajara",1.66679445424149e-06
"guadalupe",3.33358890848298e-06
"guam",1.66679445424149e-06
"guan",3.33358890848298e-06
"guangcheng",1.66679445424149e-06
"guangchengs",1.66679445424149e-06
"guangzhou",1.66679445424149e-06
"guantanamo",6.66717781696597e-06
"guarantee",3.50026835390713e-05
"guaranteed",2.50019168136224e-05
"guarantees",1.0000766725449e-05
"guard",8.66733116205576e-05
"guarded",3.33358890848298e-06
"guardia",1.66679445424149e-06
"guardian",1.16675611796904e-05
"guardians",3.33358890848298e-06
"guarding",6.66717781696597e-06
"guardrail",3.33358890848298e-06
"guards",2.66687112678639e-05
"guatemala",6.66717781696597e-06
"guber",1.66679445424149e-06
"gubernatorial",6.66717781696597e-06
"gucci",6.66717781696597e-06
"gud",3.33358890848298e-06
"guerilla",1.66679445424149e-06
"guerra",1.66679445424149e-06
"guerrero",1.66679445424149e-06
"guess",9.00069005290406e-05
"guess”",1.66679445424149e-06
"guessed",8.33397227120746e-06
"guesses",3.33358890848298e-06
"guessing",1.83347389966564e-05
"guesstimate",1.66679445424149e-06
"guest",7.16721615323841e-05
"guesthouse",1.66679445424149e-06
"guestlist",1.66679445424149e-06
"guests",6.83385726239012e-05
"guetta",1.66679445424149e-06
"guevara",1.66679445424149e-06
"guggenheim",3.33358890848298e-06
"guglielmi",1.66679445424149e-06
"guidance",2.50019168136224e-05
"guide",6.16713948069352e-05
"guidebook",3.33358890848298e-06
"guided",1.50011500881734e-05
"guidelines",2.83355057221054e-05
"guides",1.66679445424149e-05
"guiding",1.0000766725449e-05
"guild",1.33343556339319e-05
"guillen",1.66679445424149e-06
"guillotine",1.66679445424149e-06
"guilt",3.50026835390713e-05
"guilty",6.33381892611767e-05
"guinea",5.00038336272448e-06
"guiness",3.33358890848298e-06
"guinness",8.33397227120746e-06
"guise",1.66679445424149e-06
"guitar",5.50042169899692e-05
"guitarist",1.66679445424149e-05
"guitarplaying",1.66679445424149e-06
"guitars",1.16675611796904e-05
"gujarat",1.66679445424149e-06
"gul",1.66679445424149e-06
"gulf",8.33397227120746e-06
"gulfstream",1.66679445424149e-06
"gulls",5.00038336272448e-06
"gulp",3.33358890848298e-06
"gum",1.50011500881734e-05
"gumbo",3.33358890848298e-06
"gummy",5.00038336272448e-06
"gump",5.00038336272448e-06
"gumption",1.66679445424149e-06
"gums",5.00038336272448e-06
"gun",6.66717781696597e-05
"gundy",1.66679445424149e-06
"gunfight",3.33358890848298e-06
"gunfire",1.0000766725449e-05
"gunk",1.66679445424149e-06
"gunman",5.00038336272448e-06
"gunmans",1.66679445424149e-06
"gunmen",1.66679445424149e-06
"gunn",1.66679445424149e-06
"gunna",1.83347389966564e-05
"gunned",5.00038336272448e-06
"gunner",3.33358890848298e-06
"gunning",1.66679445424149e-06
"gunpoint",1.66679445424149e-06
"gunpowder",1.66679445424149e-06
"guns",4.83370391730033e-05
"gunshot",8.33397227120746e-06
"gunshots",5.00038336272448e-06
"gupta",1.66679445424149e-06
"guri",1.66679445424149e-06
"gurl",6.66717781696597e-06
"gurney",1.66679445424149e-06
"guru",5.00038336272448e-06
"gurus",1.66679445424149e-06
"gusciora",1.66679445424149e-06
"gush",3.33358890848298e-06
"gust",1.66679445424149e-06
"gusta",1.66679445424149e-06
"gusto",1.66679445424149e-06
"gusts",5.00038336272448e-06
"gut",2.00015334508979e-05
"guthrie",5.00038336272448e-06
"gutierrez",3.33358890848298e-06
"guto",1.66679445424149e-06
"guts",1.16675611796904e-05
"gutsy",3.33358890848298e-06
"gutted",1.66679445424149e-06
"gutter",1.66679445424149e-06
"gutters",1.66679445424149e-06
"guy",0.000211682895688669
"guys",0.000251685962590465
"guy’s",1.66679445424149e-06
"guyz",1.66679445424149e-06
"guzzlers",1.66679445424149e-06
"gw",3.33358890848298e-06
"gwinnett",3.33358890848298e-06
"gwu",1.66679445424149e-06
"gwynn",1.66679445424149e-06
"gx",1.66679445424149e-06
"gyllenhaal",3.33358890848298e-06
"gym",4.16698613560373e-05
"gym”",1.66679445424149e-06
"gymanimals",1.66679445424149e-06
"gymnasium",5.00038336272448e-06
"gymnast",1.66679445424149e-06
"gymnastics",1.66679445424149e-06
"gyms",1.66679445424149e-06
"gynecol",1.66679445424149e-06
"gynecologist",1.66679445424149e-06
"gynecologists",1.66679445424149e-06
"gypsies",1.66679445424149e-06
"gypsy",1.16675611796904e-05
"h",6.00046003526937e-05
"ha",5.16706280814862e-05
"haan",1.66679445424149e-06
"haas",1.66679445424149e-06
"haase",1.66679445424149e-06
"haatzmaut",1.66679445424149e-06
"habit",2.50019168136224e-05
"habitat",1.66679445424149e-05
"habitats",1.66679445424149e-06
"habits",3.66694779933128e-05
"habitual",1.66679445424149e-06
"habra",1.66679445424149e-06
"hacienda",1.66679445424149e-06
"hack",1.0000766725449e-05
"hackathon",3.33358890848298e-06
"hacked",2.33351223593809e-05
"hackensack",1.66679445424149e-06
"hacker",5.00038336272448e-06
"hackettstown",3.33358890848298e-06
"hacking",1.33343556339319e-05
"hackman",1.66679445424149e-06
"hackney",1.66679445424149e-06
"hacksaw",1.66679445424149e-06
"had",0.00181347236621474
"haddadin",1.66679445424149e-06
"haden",1.66679445424149e-06
"hades",1.66679445424149e-06
"hadnt",2.16683279051394e-05
"hadn’t",1.83347389966564e-05
"hadrian",1.66679445424149e-06
"hafner",1.66679445424149e-06
"hagadone",1.66679445424149e-06
"hagan",1.66679445424149e-06
"hagedorn",1.66679445424149e-06
"hagelin",1.66679445424149e-06
"hagerstown",3.33358890848298e-06
"haggadah",1.66679445424149e-06
"haggan",1.66679445424149e-06
"haggard",1.66679445424149e-06
"hague",1.66679445424149e-06
"hah",1.66679445424149e-06
"haha",0.000338359274211023
"hahah",1.16675611796904e-05
"hahaha",4.16698613560373e-05
"hahahaha",1.66679445424149e-06
"hai",3.33358890848298e-06
"haight",1.66679445424149e-06
"haiku",6.66717781696597e-06
"hail",1.83347389966564e-05
"hailed",6.66717781696597e-06
"hails",1.66679445424149e-06
"hair",0.000186680978875047
"hair”",1.66679445424149e-06
"hairbrush",1.66679445424149e-06
"haircut",1.66679445424149e-05
"hairdresser",3.33358890848298e-06
"hairdressers",1.66679445424149e-06
"haired",1.66679445424149e-06
"hairless",1.66679445424149e-06
"hairline",1.66679445424149e-06
"hairs",1.0000766725449e-05
"hairspray",1.66679445424149e-06
"hairston",1.66679445424149e-06
"hairy",6.66717781696597e-06
"haith",3.33358890848298e-06
"haiti",1.0000766725449e-05
"haitian",5.00038336272448e-06
"haitians",1.66679445424149e-06
"hajj",1.66679445424149e-06
"hakeem",1.66679445424149e-06
"hal",1.66679445424149e-06
"halak",3.33358890848298e-06
"halen",3.33358890848298e-06
"haley",3.33358890848298e-06
"half",0.000238351606956533
"halfassed",1.66679445424149e-06
"halfbaked",3.33358890848298e-06
"halfbillion",1.66679445424149e-06
"halfblood",1.66679445424149e-06
"halfbrother",1.66679445424149e-06
"halfcent",1.66679445424149e-06
"halfcentury",1.66679445424149e-06
"halfcourt",1.66679445424149e-06
"halfday",1.66679445424149e-06
"halfdozen",3.33358890848298e-06
"halffull",3.33358890848298e-06
"halfgallon",1.66679445424149e-06
"halfhearted",1.66679445424149e-06
"halfhour",5.00038336272448e-06
"halflife",1.66679445424149e-06
"halfmarathon",3.33358890848298e-06
"halfmile",3.33358890848298e-06
"halfmillion",1.66679445424149e-06
"halfoff",1.66679445424149e-06
"halfpercent",1.66679445424149e-06
"halfstaff",1.66679445424149e-06
"halftime",2.16683279051394e-05
"halfway",2.66687112678639e-05
"halibut",3.33358890848298e-06
"halifax",5.00038336272448e-06
"halischuk",1.66679445424149e-06
"hall",0.000160012267607183
"halladay",1.66679445424149e-06
"hallelujah",1.66679445424149e-06
"hallmark",3.33358890848298e-06
"hallmarks",1.66679445424149e-06
"hallowed",1.66679445424149e-06
"halloween",4.33366558102788e-05
"hallows",3.33358890848298e-06
"halls",1.16675611796904e-05
"hall’s",1.66679445424149e-06
"hallucination",1.66679445424149e-06
"hallucinatory",1.66679445424149e-06
"hallucinogenic",1.66679445424149e-06
"hallway",1.0000766725449e-05
"hallways",5.00038336272448e-06
"halo",6.66717781696597e-06
"halpern",1.66679445424149e-06
"halse",1.66679445424149e-06
"halt",5.00038336272448e-06
"halted",5.00038336272448e-06
"halter",1.66679445424149e-06
"halve",1.66679445424149e-06
"halved",1.66679445424149e-06
"halves",8.33397227120746e-06
"ham",2.83355057221054e-05
"hama",3.33358890848298e-06
"hamas",8.33397227120746e-06
"hamate",1.66679445424149e-06
"hamburg",1.66679445424149e-06
"hamburger",3.33358890848298e-06
"hamels",3.33358890848298e-06
"hamid",1.66679445424149e-06
"hamilton",3.66694779933128e-05
"hamiltons",1.66679445424149e-06
"hamlet",5.00038336272448e-06
"hamlets",1.66679445424149e-06
"hamlin",1.66679445424149e-06
"hamm",1.66679445424149e-06
"hammel",1.66679445424149e-06
"hammer",1.0000766725449e-05
"hammered",8.33397227120746e-06
"hammering",1.66679445424149e-06
"hammers",3.33358890848298e-06
"hammock",5.00038336272448e-06
"hammond",3.33358890848298e-06
"hampden",1.66679445424149e-06
"hampel",1.66679445424149e-06
"hamper",1.66679445424149e-06
"hampered",5.00038336272448e-06
"hampshire",1.66679445424149e-06
"hampton",1.16675611796904e-05
"hamptons",1.66679445424149e-06
"hamster",3.33358890848298e-06
"hamstring",8.33397227120746e-06
"hamstrings",1.66679445424149e-06
"hamtramck",1.66679445424149e-06
"han",1.66679445424149e-06
"hana",1.66679445424149e-06
"hancock",8.33397227120746e-06
"hand",0.000135010350793561
"handbag",5.00038336272448e-06
"handbags",1.66679445424149e-06
"handbook",3.33358890848298e-06
"handcrafted",3.33358890848298e-06
"handcuff",1.66679445424149e-06
"handcuffed",5.00038336272448e-06
"handcuffs",3.33358890848298e-06
"handed",4.16698613560373e-05
"handedly",1.66679445424149e-06
"handel",1.66679445424149e-06
"handey",1.66679445424149e-06
"handful",5.00038336272448e-06
"handfuls",1.66679445424149e-06
"handgun",1.0000766725449e-05
"handguns",3.33358890848298e-06
"handheld",6.66717781696597e-06
"handicap",5.00038336272448e-06
"handicapped",6.66717781696597e-06
"handily",1.66679445424149e-06
"handing",1.66679445424149e-05
"handinhand",1.66679445424149e-06
"handiwork",3.33358890848298e-06
"handkerchief",1.66679445424149e-06
"handle",5.00038336272448e-05
"handlebar",1.66679445424149e-06
"handlebars",1.66679445424149e-06
"handled",3.50026835390713e-05
"handler",3.33358890848298e-06
"handles",1.66679445424149e-05
"handling",3.66694779933128e-05
"handmade",1.33343556339319e-05
"handoff",1.66679445424149e-06
"handout",1.66679445424149e-06
"handouts",3.33358890848298e-06
"handover",1.66679445424149e-06
"hands",0.000116675611796904
"handset",1.66679445424149e-06
"handshake",3.33358890848298e-06
"handsoff",1.66679445424149e-06
"handsome",2.66687112678639e-05
"handsomely",1.66679445424149e-06
"handson",6.66717781696597e-06
"handstand",1.66679445424149e-06
"handwriting",8.33397227120746e-06
"handwritten",3.33358890848298e-06
"handy",2.16683279051394e-05
"handyman",3.33358890848298e-06
"haney",1.66679445424149e-06
"hang",6.66717781696597e-05
"hangar",5.00038336272448e-06
"hanged",1.66679445424149e-06
"hanger",6.66717781696597e-06
"hangers",3.33358890848298e-06
"hangerson",1.66679445424149e-06
"hangin",5.00038336272448e-06
"hanging",9.16736949832821e-05
"hangout",1.0000766725449e-05
"hangouts",1.66679445424149e-06
"hangover",6.66717781696597e-06
"hangs",1.16675611796904e-05
"hanh",1.66679445424149e-06
"hanie",1.66679445424149e-06
"hank",1.0000766725449e-05
"hankering",1.66679445424149e-06
"hanks",1.66679445424149e-06
"hanley",1.66679445424149e-06
"hanna",5.00038336272448e-06
"hannah",2.33351223593809e-05
"hannahan",3.33358890848298e-06
"hannifin",1.66679445424149e-06
"hannigan",1.66679445424149e-06
"hannity",3.33358890848298e-06
"hanoi",1.66679445424149e-06
"hanover",5.00038336272448e-06
"hans",5.00038336272448e-06
"hansard",1.66679445424149e-06
"hansbrough",1.66679445424149e-06
"hansen",5.00038336272448e-06
"hanson",1.66679445424149e-06
"hanukkah",3.33358890848298e-06
"hanzal",1.66679445424149e-06
"haphazard",1.66679445424149e-06
"hapless",3.33358890848298e-06
"happen",0.000126676378522353
"happen”",5.00038336272448e-06
"happend",3.33358890848298e-06
"happened",0.000103341256162972
"happened”",5.00038336272448e-06
"happenin",3.33358890848298e-06
"happening",7.66725448951086e-05
"happenings",3.33358890848298e-06
"happens",6.83385726239012e-05
"happens”",1.66679445424149e-06
"happier",2.66687112678639e-05
"happiest",6.66717781696597e-06
"happily",4.00030669017958e-05
"happiness",6.83385726239012e-05
"happiness”",1.66679445424149e-06
"happy",0.000430032969194305
"happy”",1.66679445424149e-06
"happygolucky",1.66679445424149e-06
"happyhour",1.66679445424149e-06
"haqqani",1.66679445424149e-06
"har",3.33358890848298e-06
"harachi",1.66679445424149e-06
"haram",1.66679445424149e-06
"harang",1.66679445424149e-06
"harass",1.66679445424149e-06
"harassed",6.66717781696597e-06
"harassing",8.33397227120746e-06
"harassment",8.33397227120746e-06
"harbaugh",3.33358890848298e-06
"harbinger",1.66679445424149e-06
"harbor",3.16690946305883e-05
"harbour",5.00038336272448e-06
"harcourt",1.66679445424149e-06
"hard",0.000291689029492261
"hardass",1.66679445424149e-06
"hardback",1.66679445424149e-06
"hardboiled",3.33358890848298e-06
"hardcore",1.66679445424149e-05
"hardcover",3.33358890848298e-06
"hardee",1.66679445424149e-06
"harden",3.33358890848298e-06
"hardens",1.66679445424149e-06
"harder",6.83385726239012e-05
"hardest",1.0000766725449e-05
"hardesthit",1.66679445424149e-06
"hardesty",1.66679445424149e-06
"hardfought",1.66679445424149e-06
"hardhit",1.66679445424149e-06
"hardhitting",1.66679445424149e-06
"hardin",3.33358890848298e-06
